,account,post,follower,follow,open_account,official_account,image_love,image_comment,video_love,video_comment,igtv_love,igtv_comment,ER,active_rate
699,https://instagram.com/hasunghuns,101,32440,248,1,0,3468,46,0,0,0,0,10.8323058,1.326030556
700,https://instagram.com/jiyom09,2785,16274,976,1,0,107,8,1096,6,0,0,0.706648642,7.407407407
701,https://instagram.com/miqinddawoon,3341,61410,1036,1,0,1167,23,0,0,0,0,1.937795147,1.969178082
702,https://instagram.com/semi09,1244,19607,70,1,0,405,10,0,0,0,0,2.116591013,2.463054187
703,https://instagram.com/k.narae_,4646,54895,298,1,0,322,3,0,0,0,0,0.592039348,0.92879257
704,https://instagram.com/sun_zuni,1625,91112,4863,1,0,420,2,0,0,0,0,0.463166213,0.475059382
705,https://instagram.com/y__silri,49,5658,3619,1,0,1044,149,0,0,0,0,21.08518911,14.25837321
706,https://instagram.com/heejung2918,643,37200,190,1,0,545,2,0,0,0,0,1.470430108,0.366300366
707,https://instagram.com/q_dori,1331,24388,119,1,0,302,5,4381,7,0,0,1.258815811,1.650165017
708,https://instagram.com/dasom_,4913,30691,1453,1,0,122,4,489,1,0,0,0.410543808,3.25203252
709,https://instagram.com/collectamber_,4319,19805,1083,1,0,54,1,919,2,0,0,0.27770765,1.818181818
710,https://instagram.com/femmefatale_mint,161,47015,110,1,0,1294,29,0,0,0,0,2.813995533,2.239382239
711,https://instagram.com/lovehany_sy,802,40139,289,1,0,566,1,1273,3,0,0,1.412591245,0.176366843
712,https://instagram.com/mynameanjin,4037,45742,995,1,0,106,1,0,0,0,0,0.233920686,0.934579439
713,https://instagram.com/photo_hair_cut,159,5606,4485,1,0,271,2,0,0,0,0,4.869782376,0.735294118
714,https://instagram.com/snow_kr_official,326,24102,1557,1,1,389,3,9983,6,0,0,1.626421044,0.769230769
715,https://instagram.com/su._.pi,42,10836,6421,1,0,795,10,672,7,0,0,7.428940568,1.256281407
716,https://instagram.com/eun6381,266,20299,224,1,0,438,11,0,0,0,0,2.211931622,2.505694761
717,https://instagram.com/chaemi.nail,1428,28915,187,1,0,462,3,0,0,0,0,1.608161854,0.647948164
718,https://instagram.com/zzangfox75,8895,25999,2774,1,0,358,9,496,3,0,0,1.411592754,2.506963788
719,https://instagram.com/maylim_k,1365,38929,432,1,0,455,22,0,0,0,0,1.225307611,4.824561404
720,https://instagram.com/bae.sajang,3455,123194,7110,1,0,822,17,2467,13,0,0,0.681039661,2.065613609
721,https://instagram.com/yewon_____j,630,11435,5758,1,0,605,13,0,0,0,0,5.404459991,2.145214521
722,https://instagram.com/chocomousse0916,1429,86930,1386,1,0,734,26,0,0,4090,27,0.874266651,3.537414966
723,https://instagram.com/saravivid,2028,127802,459,1,0,1818,11,0,0,0,0,1.431120014,0.604727872
724,https://instagram.com/banso,194,30915,306,1,1,682,30,0,0,0,0,2.303089115,4.39238653
725,https://instagram.com/beauty.sketch,509,46616,6516,1,0,556,7,0,0,0,0,1.207739832,1.256732496
726,https://instagram.com/jihyea87,1182,109275,3280,1,0,1514,20,1403,9,0,0,1.403797758,1.320132013
727,https://instagram.com/olivia.yoon_,851,58261,313,1,0,465,19,6275,35,0,0,0.830744409,4.077253219
728,https://instagram.com/jangkorea_,152,22148,99,1,0,1010,20,4835,35,0,0,4.650532779,1.978239367
729,https://instagram.com/mimi__hye,920,41847,172,1,0,303,14,266,8,0,0,0.757521447,4.605263158
730,https://instagram.com/ddddo.s,689,57369,2435,1,0,594,12,0,0,0,0,1.056319615,2.016806723
731,https://instagram.com/kimxxmiso,1078,52681,252,1,0,393,10,2144,5,0,0,0.764981682,2.538071066
732,https://instagram.com/hae_a2019,187,22670,3,1,0,2920,18,58300,17,0,0,12.95985884,0.616227319
733,https://instagram.com/0ing_ddoing,252,26497,569,1,0,655,6,0,0,0,0,2.494622033,0.914634146
734,https://instagram.com/yoonseo860,1443,21222,4289,1,0,362,14,0,0,0,0,1.771746301,3.856749311
735,https://instagram.com/minimining_,472,15574,98,1,0,381,10,0,0,0,0,2.510594581,2.617801047
736,https://instagram.com/won850318,2643,28029,2146,1,0,278,3,1672,2,0,0,1.002533091,1.075268817
737,https://instagram.com/nunuher,2153,15466,166,1,0,213,19,0,0,0,0,1.500064658,8.878504673
738,https://instagram.com/1122__rabbit,801,43339,628,1,0,639,11,0,0,0,0,1.499803872,1.71875
739,https://instagram.com/_loveys_,991,110412,324,1,0,197,6,2939,13,0,0,0.183856827,3.03030303
740,https://instagram.com/pinkmint79,2488,54474,443,1,0,413,15,0,0,0,0,0.785695928,3.623188406
741,https://instagram.com/arcs.andsome,743,14291,243,1,0,435,15,8942,30,18000,26,3.148834931,3.440366972
742,https://instagram.com/zihye_gyul,360,43954,388,1,0,502,13,2715,11,0,0,1.171679483,2.584493042
743,https://instagram.com/ka_young2000,63,13189,475,1,0,490,30,1786,23,0,0,3.942679506,6.109979633
744,https://instagram.com/beuuunjung,206,19709,491,1,0,977,13,9893,23,0,0,5.0230859,1.329243354
745,https://instagram.com/dipp_____,445,16406,590,1,0,884,14,0,0,0,0,5.473607217,1.581920904
746,https://instagram.com/febriihikaru,839,96336,2232,1,0,2438,32,12584,15,0,0,2.563942867,1.31201312
747,https://instagram.com/echo.unni,2744,30980,814,1,0,269,9,4698,6,2135,0,0.897353131,3.333333333
748,https://instagram.com/justyoung__,1240,27331,240,1,0,277,4,1154,2,0,0,1.028136548,1.438848921
749,https://instagram.com/wjsdkfka,690,20558,1700,1,0,815,2,615,11,0,0,3.974121996,0.245098039
750,https://instagram.com/bling_kimdana,543,62739,327,1,0,977,27,0,0,0,0,1.600280527,2.760736196
751,https://instagram.com/s__.ugoi,85,7069,965,1,0,918,62,0,0,0,0,13.86334701,6.746463547
752,https://instagram.com/winter_28270,421,233172,0,1,0,8952,119,0,0,0,0,3.890261266,1.329163409
753,https://instagram.com/_r.mming_,783,47453,2957,1,0,253,7,1230,12,0,0,0.547910564,2.755905512
754,https://instagram.com/mihwa1127,2348,106359,3067,1,0,617,23,1566,13,0,0,0.601735631,3.721682848
755,https://instagram.com/catterjug,847,63050,6958,1,0,586,6,0,0,0,0,0.938937351,1.022146508
756,https://instagram.com/jinunmi,3308,34144,828,1,0,378,36,3907,22,0,0,1.212511715,9.498680739
757,https://instagram.com/bjsjhses,1152,100362,5972,1,0,496,18,0,0,0,0,0.512146031,3.621730382
758,https://instagram.com/dr.hong_,1583,19014,386,1,0,296,21,4100,16,0,0,1.667192595,7.070707071
759,https://instagram.com/seo.ji.hoon,382,10082,958,1,0,935,69,0,0,0,0,9.958341599,7.371794872
760,https://instagram.com/everycare_kr,546,18576,7129,1,0,110,5,8310,2,0,0,0.619078381,4.504504505
761,https://instagram.com/rani_1027,2074,31655,5191,1,0,307,5,0,0,0,0,0.985626283,1.623376623
762,https://instagram.com/j.on___,2983,15587,1034,1,0,137,8,4451,60,0,0,0.930262398,5.797101449
763,https://instagram.com/lucky_mybaby,1068,66534,269,1,0,268,2,6323,0,0,0,0.405807557,0.743494424
764,https://instagram.com/seha_03,194,27460,149,1,0,294,3,1198,2,0,0,1.081573197,1.016949153
765,https://instagram.com/susulovemj,1615,84655,1892,1,0,945,34,1185,49,0,0,1.156458567,3.594080338
766,https://instagram.com/kangseungok3646,3229,42065,229,1,0,973,19,0,0,0,0,2.358255081,1.950718686
767,https://instagram.com/costrama,5027,46731,2410,1,0,299,11,0,0,0,0,0.66337121,3.666666667
768,https://instagram.com/aggieku0201,1758,89284,863,1,0,958,10,0,0,0,0,1.084180816,1.042752868
769,https://instagram.com/jung___a,150,14681,701,1,0,666,23,0,0,1189,13,4.693140794,3.448275862
770,https://instagram.com/jyzizima,2444,19279,263,1,0,347,5,1473,3,0,0,1.825820841,1.436781609
771,https://instagram.com/kkoch1115,2049,94093,90,1,0,942,3,0,0,0,0,1.004325508,0.318133616
772,https://instagram.com/youngjoo1225,3607,102418,6911,1,0,932,34,4265,48,2575,14,0.943193579,3.644158628
773,https://instagram.com/bo___seok_,298,19540,7475,1,0,989,28,774,19,0,0,5.204708291,2.828282828
774,https://instagram.com/jungsungaa,3710,29407,282,1,0,257,8,8646,6,0,0,0.901145986,3.100775194
775,https://instagram.com/da.and.woo,2028,36581,615,1,0,404,19,498,4,0,0,1.15633799,4.691358025
776,https://instagram.com/mingarden_,643,38206,407,1,0,565,25,5994,17,0,0,1.544260064,4.416961131
777,https://instagram.com/yoon_youngme,8639,23467,495,1,0,241,8,0,0,0,0,1.061064474,3.305785124
778,https://instagram.com/mseoka,27,28247,244,1,0,1916,31,9641,36,0,0,6.892767374,1.617110068
779,https://instagram.com/tmxkdysl,818,111136,5524,1,0,1068,24,1,0,0,0,0.982579902,2.245088868
781,https://instagram.com/su.j1n1,425,12296,5456,1,0,1097,56,0,0,0,0,9.377033182,5.100182149
782,https://instagram.com/hyrn._.04,34,10171,7333,1,0,1682,25,0,0,0,0,16.78301052,1.485442662
783,https://instagram.com/tiffanys3o,198,3119,1683,1,0,430,7,0,0,0,0,14.01090093,1.62412993
784,https://instagram.com/sy8379,1223,48060,3015,1,0,110,5,0,0,0,0,0.239284228,4.504504505
785,https://instagram.com/3puppy,1698,21846,730,1,0,398,4,1749,14,0,0,1.840153804,1.002506266
786,https://instagram.com/ggool25,1260,101896,4574,1,0,1082,44,0,0,0,0,1.105048285,4.06278855
787,https://instagram.com/haneuddeum,1628,49953,537,1,1,823,16,2118,14,0,0,1.679578804,1.941747573
788,https://instagram.com/_seo.hui.93,988,50867,293,1,1,634,13,0,0,0,0,1.271944483,2.047244094
789,https://instagram.com/jenny5466,6920,60218,1185,1,0,1185,21,0,0,0,0,2.002723438,1.770657673
790,https://instagram.com/hano.gram,993,22557,201,1,0,618,11,4420,10,0,0,2.788491377,1.777059774
791,https://instagram.com/younsunhey,1543,76321,470,1,0,296,6,803,16,0,0,0.395697121,2.02020202
793,https://instagram.com/hi_1204_,953,18224,892,1,0,798,56,0,0,0,0,4.686128183,7.008760951
794,https://instagram.com/cutteyooung,94,4990,541,1,0,728,48,2806,77,0,0,15.5511022,6.58436214
795,https://instagram.com/marshallbride,1604,20652,86,1,0,249,1,4055,1,0,0,1.21053651,0.4
796,https://instagram.com/jinmi_nana,3415,18594,573,1,0,60,4,1591,11,745,2,0.344197053,6.557377049
797,https://instagram.com/__________yuri_,1889,9716,487,1,0,44,5,132,7,0,0,0.504322767,11.11111111
798,https://instagram.com/gomsnap,658,46880,300,1,0,418,4,0,0,0,0,0.900170648,0.954653938
799,https://instagram.com/tweet_song,1098,14851,307,1,0,377,64,0,0,8655,64,2.969497004,16.93121693
800,https://instagram.com/ch_seojin,392,31417,7472,1,0,1952,15,15767,16,0,0,6.260941528,0.768049155
801,https://instagram.com/dd__boon,736,12838,294,1,0,762,49,0,0,0,0,6.317183362,6.422018349
802,https://instagram.com/ks_vely7,348,108729,114,1,0,1063,24,932,14,0,0,0.999733282,2.255639098
803,https://instagram.com/u_luv_me,1051,62417,244,1,0,434,17,0,0,0,0,0.722559559,3.908045977
804,https://instagram.com/ggyu_o3o,72,34384,343,1,0,1788,22,7783,26,0,0,5.264076315,1.229737283
805,https://instagram.com/elly0126,1791,90170,527,1,0,607,22,6121,17,0,0,0.697571254,3.618421053
806,https://instagram.com/kimjubu_home,1809,19868,285,1,0,358,52,0,0,0,0,2.063619891,14.48467967
807,https://instagram.com/rosefix,2699,49349,592,1,0,411,8,0,0,0,0,0.849054692,1.941747573
808,https://instagram.com/h.hailey__,542,12065,297,1,0,516,3,3189,0,0,0,4.30169913,0.580270793
809,https://instagram.com/jisungire,3264,23761,130,1,0,566,14,2190,13,0,0,2.440974706,2.469135802
810,https://instagram.com/_castella_,2631,17478,5281,1,0,436,23,0,0,0,0,2.626158599,5.263157895
811,https://instagram.com/ha_sisters__,6449,44115,310,1,0,467,32,3821,14,0,0,1.131134535,6.837606838
812,https://instagram.com/_oliviastory,2488,13665,1383,1,0,123,6,1643,5,0,0,0.944017563,4.838709677
813,https://instagram.com/by_talktome,3576,18608,428,1,0,582,14,0,0,0,0,3.202923474,2.401372213
814,https://instagram.com/aripi_06,372,118003,287,1,0,1815,54,0,0,2107,11,1.583858038,2.973568282
815,https://instagram.com/woolzzin,361,124599,735,1,0,8038,215,23600,197,0,0,6.623648665,2.674461998
816,https://instagram.com/moon.light0619,766,45372,747,1,0,349,12,0,0,0,0,0.795644891,3.428571429
817,https://instagram.com/z_hyunee,245,51796,355,1,0,1636,52,0,0,0,0,3.258938914,3.176542456
818,https://instagram.com/khsolvly,196,48387,257,1,0,693,6,0,0,0,0,1.444602889,0.864553314
819,https://instagram.com/_sia.mom_,2553,57791,274,1,0,812,4,0,0,0,0,1.411984565,0.49200492
821,https://instagram.com/eeun_98,438,21924,344,1,0,449,26,0,0,0,0,2.166575442,5.777777778
822,https://instagram.com/dhy_6,27,10310,1054,1,0,1176,1,0,0,0,0,11.41610087,0.084961767
823,https://instagram.com/l.hyun_____,297,9939,529,1,0,430,59,930,61,0,0,4.920012074,13.68909513
824,https://instagram.com/amorepacific.official,418,18997,0,1,1,236,3,744,0,0,0,1.258093383,1.265822785
825,https://instagram.com/___bluelotus,568,44778,1299,1,0,382,16,2352,6,0,0,0.888829336,4.177545692
826,https://instagram.com/ssossolovely,1060,44166,239,1,1,1029,29,5639,39,0,0,2.395507857,2.815533981
827,https://instagram.com/miu_boutique,2143,16331,390,1,0,212,19,3807,23,0,0,1.414487784,8.920187793
828,https://instagram.com/sihyuuun,603,34743,656,1,0,644,15,3568,29,0,0,1.896784964,2.325581395
829,https://instagram.com/kang.n_ay,701,35179,461,1,0,617,15,0,0,0,0,1.796526337,2.427184466
830,https://instagram.com/haru_love2015,3101,105322,7104,1,0,816,51,0,0,0,0,0.823189837,6.242350061
831,https://instagram.com/_linsun__,3238,111951,2808,1,0,1173,56,2243,62,0,0,1.097801717,4.770017036
832,https://instagram.com/hyeyoungeyo,220,12742,5637,1,0,665,9,0,0,0,0,5.28959347,1.351351351
833,https://instagram.com/_hotbin,845,63160,249,1,0,1308,53,7372,45,0,0,2.154844839,4.048892284
834,https://instagram.com/bling__tae,1680,37133,396,1,0,414,13,0,0,0,0,1.149920556,3.13253012
835,https://instagram.com/a_z_e_,1877,20238,248,1,0,879,5,0,0,0,0,4.368020555,0.568181818
836,https://instagram.com/lulie___,3817,105019,6752,1,0,848,30,0,0,0,0,0.836039193,3.533568905
837,https://instagram.com/_bestido,1265,59915,152,1,0,967,16,0,0,0,0,1.640657598,1.652892562
838,https://instagram.com/kim_hj74,1672,69078,7236,1,0,99,15,0,0,0,0,0.165030835,15
839,https://instagram.com/ravienana,1251,16232,507,1,0,299,33,3864,30,0,0,2.045342533,11
840,https://instagram.com/lip_song,756,22649,5550,1,0,166,6,797,11,1316,14,0.759415427,3.592814371
841,https://instagram.com/binnalyoon,700,32493,799,1,0,118,0,3779,1,0,0,0.363155141,0
842,https://instagram.com/mocoming,3410,63631,272,1,0,405,9,3112,17,0,0,0.650626267,2.216748768
843,https://instagram.com/k_________leo,624,10740,6485,1,0,645,135,0,0,0,0,7.262569832,20.89783282
844,https://instagram.com/kimyamjeon,1449,64322,5325,1,0,265,3,0,0,0,0,0.416653711,1.127819549
845,https://instagram.com/who_ansso,1078,36772,4856,1,0,652,63,0,0,0,0,1.944414228,9.647779479
846,https://instagram.com/_kkzy,97,20334,456,1,0,552,23,0,0,0,0,2.827776138,4.159132007
847,https://instagram.com/yooonnami,2039,20783,345,1,0,235,10,0,0,0,0,1.178848097,4.237288136
848,https://instagram.com/dkdud5070,806,43023,2496,1,0,318,24,2465,68,0,0,0.794923645,7.523510972
849,https://instagram.com/_sarang,1839,32341,422,1,0,1039,35,3448,29,0,0,3.320862064,3.365384615
850,https://instagram.com/smilejoanna22,3690,106427,5405,1,0,486,20,1717,18,0,0,0.475443262,4.106776181
851,https://instagram.com/ssangdiya,2576,87788,5327,1,0,207,21,1340,15,0,0,0.25971659,10.09615385
852,https://instagram.com/lovelyddung,2093,14011,359,1,0,73,15,0,0,0,0,0.628077939,20.27027027
853,https://instagram.com/iam.ggu,806,13299,80,1,0,181,3,2803,5,0,0,1.383562674,1.648351648
854,https://instagram.com/wjdekadl3,617,51476,443,1,0,731,8,1915,0,0,0,1.435620483,1.092896175
855,https://instagram.com/b0ol_,159,6099,582,1,0,474,60,0,0,0,0,8.755533694,12.63157895
856,https://instagram.com/9.1.0.7.3.0,2092,77198,3324,1,0,934,19,0,0,0,0,1.23448794,2.032085561
857,https://instagram.com/juhee_sohn,1816,21709,825,1,0,153,4,1961,4,0,0,0.723202358,2.597402597
858,https://instagram.com/pdj.1989,2376,14586,5370,1,0,234,8,749,19,0,0,1.659125189,3.404255319
859,https://instagram.com/94danmie,726,54069,360,1,0,325,8,3992,5,0,0,0.615879709,2.45398773
860,https://instagram.com/i_amjini,1545,23200,348,1,0,449,11,1440,7,0,0,1.982758621,2.444444444
861,https://instagram.com/yeonions,517,101072,674,1,0,1771,78,0,0,0,0,1.82938895,4.401805869
862,https://instagram.com/bbjini,37,23412,195,1,0,1154,24,41700,16,0,0,5.031607723,2.077922078
863,https://instagram.com/_rumiii,1553,28108,242,1,0,103,4,520,2,0,0,0.380674541,3.846153846
864,https://instagram.com/baisookr,3512,19682,6381,1,0,153,6,887,4,0,0,0.807844731,3.896103896
865,https://instagram.com/adel_j_,3711,39076,6625,1,0,89,3,1028,4,0,0,0.235438632,3.333333333
866,https://instagram.com/jjyy.1014,79,14106,3143,1,0,486,18,0,0,0,0,3.572947682,3.696098563
867,https://instagram.com/manyofactory_official,590,19535,5,1,0,249,2,2077,22,3881,50,1.284873304,0.8
868,https://instagram.com/inthe_h__1,356,18719,446,1,0,1316,23,0,0,0,0,7.153159891,1.746393318
869,https://instagram.com/ain_jane,3796,12371,2072,1,0,124,8,718,10,0,0,1.067011559,6.4
870,https://instagram.com/chae_jinju,18,4752,170,1,0,789,11,0,0,0,0,16.83501684,1.392405063
871,https://instagram.com/jehwani2222,34,9377,2858,1,0,854,14,0,0,0,0,9.256691906,1.637426901
872,https://instagram.com/sean_mom_miso,2044,26439,7427,1,0,74,1,0,0,0,0,0.283671848,1.333333333
873,https://instagram.com/dda_ddable,477,146305,287,1,0,2867,30,0,0,0,0,1.980110044,1.046025105
874,https://instagram.com/ang6624,2516,118221,6868,1,0,756,48,1980,27,0,0,0.680082219,6.340819022
875,https://instagram.com/hilty74,2209,61554,5495,1,0,352,4,0,0,0,0,0.578353966,1.133144476
876,https://instagram.com/reve_sunhwa,1621,78509,6961,1,0,187,5,0,0,152,4,0.244557949,2.659574468
877,https://instagram.com/search4matchip,535,10785,6673,1,0,501,10,0,0,0,0,4.738062123,1.992031873
878,https://instagram.com/ssongjiyam,2389,102854,7377,1,0,1062,41,1538,33,0,0,1.072393879,3.857008467
879,https://instagram.com/njellsol,1045,102632,1312,1,0,791,52,1178,48,0,0,0.821381246,6.565656566
880,https://instagram.com/bambi_nimo,2900,45157,301,1,0,308,8,0,0,0,0,0.699780765,2.588996764
881,https://instagram.com/do_ob93,1175,62622,270,1,0,1393,17,2670,13,0,0,2.251604867,1.219512195
882,https://instagram.com/habin_s2_,125,73604,821,1,0,2644,73,0,0,0,0,3.691375469,2.759924386
883,https://instagram.com/melo__j,1217,45409,412,1,0,306,16,0,0,0,0,0.709110529,5.211726384
884,https://instagram.com/shin_hope,3532,108713,4269,1,0,917,35,2909,43,0,0,0.875700238,3.812636166
885,https://instagram.com/angelwhite79,667,100509,1246,1,0,663,62,0,0,0,0,0.721328438,9.337349398
886,https://instagram.com/bbonjlove,966,26865,6915,1,0,128,1,204,1,1145,0,0.480178671,0.775193798
887,https://instagram.com/hyejeongj,242,16982,3366,1,0,739,44,0,0,0,0,4.610764339,5.945945946
888,https://instagram.com/mong__bee,1778,57799,1270,1,0,1395,15,0,0,0,0,2.439488572,1.074498567
889,https://instagram.com/coordibling,1253,32541,826,1,0,169,7,3906,8,0,0,0.540856151,4.117647059
890,https://instagram.com/hani_823,1467,120416,675,1,0,288,13,0,0,0,0,0.249966782,4.498269896
891,https://instagram.com/iam_tasoon,2659,17219,564,1,0,157,8,586,4,0,0,0.9582438,5.063291139
892,https://instagram.com/dum_a_official,124,19710,1,1,0,1203,21,0,0,0,0,6.210045662,1.744186047
893,https://instagram.com/handy_j,847,44076,156,1,0,430,6,789,3,0,0,0.989200472,1.392111369
894,https://instagram.com/kangda.bong,1482,13371,355,1,0,230,16,1880,17,0,0,1.839802558,6.926406926
895,https://instagram.com/so1ji,1801,14109,521,1,0,245,7,2020,13,1158,2,1.786093983,2.845528455
896,https://instagram.com/yucca_official,1286,78685,204,1,0,1357,32,24000,41,0,0,1.765266569,2.35640648
897,https://instagram.com/h_eeny,227,12436,278,1,0,534,19,0,0,0,0,4.446767449,3.551401869
898,https://instagram.com/mmmino_mom,2532,13499,4089,1,0,472,13,0,0,0,0,3.59285873,2.748414376
899,https://instagram.com/jh1130,530,28211,417,1,0,810,8,8200,24,0,0,2.899578179,0.986436498
900,https://instagram.com/kimreeslev,443,28099,385,1,0,5960,21,0,0,0,0,21.285455,0.352289884
901,https://instagram.com/subnii,239,9253,879,1,0,398,28,0,0,0,0,4.603912245,7.01754386
902,https://instagram.com/96.8g,269,8108,1685,1,0,737,84,0,0,0,0,10.12580168,11.38211382
903,https://instagram.com/samchic.nana,1552,30140,592,1,0,616,4,7511,5,0,0,2.057067021,0.648298217
904,https://instagram.com/mr_hwangdo,734,48322,936,1,1,1002,24,5728,25,0,0,2.123256488,2.392821535
905,https://instagram.com/ye_bin_mom,1509,98335,6398,1,0,783,13,0,0,0,0,0.809477805,1.658163265
906,https://instagram.com/love018294,6964,47185,7355,1,0,364,9,0,0,0,0,0.790505457,2.465753425
907,https://instagram.com/yuaring,150,10419,667,1,0,287,2,332,0,0,0,2.773778674,0.694444444
908,https://instagram.com/yeonhoo__mom,2228,70405,5707,1,0,996,15,1657,24,0,0,1.435977558,1.504513541
909,https://instagram.com/snowwhite_u,773,27551,551,1,0,498,7,0,0,0,0,1.832964321,1.402805611
910,https://instagram.com/love_jin215,728,43974,1056,1,0,452,15,0,0,0,0,1.061991177,3.311258278
911,https://instagram.com/msensation,1368,37228,728,1,0,577,25,2722,34,0,0,1.617062426,4.325259516
912,https://instagram.com/luce.soll,548,22971,962,1,0,919,10,0,0,0,0,4.044229681,1.086956522
913,https://instagram.com/chic_gimme,351,6002,179,1,0,771,38,403,8,4168,45,13.47884039,4.922279793
914,https://instagram.com/minsco_,2655,40324,1043,1,0,1604,23,8367,20,14100,26,4.034817974,1.433021807
915,https://instagram.com/y.unnm,565,46519,134,1,0,611,24,4287,14,0,0,1.365033642,3.921568627
916,https://instagram.com/am.ton_100k,315,14691,225,1,0,1022,6,46507,31,62950,52,6.997481451,0.586510264
917,https://instagram.com/kirin_makeup,206,37362,252,1,0,3040,28,26092,97,32700,68,8.211551844,0.920749753
918,https://instagram.com/j_j_u._.u,73,5450,99,1,0,444,7,0,0,0,0,8.275229358,1.573033708
919,https://instagram.com/s.he2__,143,3311,163,1,0,949,149,1011,149,0,0,33.16218665,15.68421053
920,https://instagram.com/luvjemma,1374,44732,359,1,0,273,13,0,0,0,0,0.639363319,4.744525547
921,https://instagram.com/lim_friendship,203,31090,116,1,0,1146,27,19300,36,0,0,3.772917337,2.35396687
922,https://instagram.com/heeyayum,2244,13099,4211,1,0,421,19,0,0,0,0,3.359035041,4.502369668
923,https://instagram.com/goonyyeonee,1371,102996,6955,1,0,953,82,1816,96,0,0,1.004893394,8.595387841
924,https://instagram.com/vousmaimezs,164,23849,870,1,0,502,18,3159,17,0,0,2.180384922,3.578528827
925,https://instagram.com/jekyllhb,1079,87222,6834,1,0,589,38,0,0,0,0,0.718855335,6.440677966
926,https://instagram.com/imurjaein,1103,39733,439,1,0,246,23,6065,107,6265,13,0.677019103,9.311740891
927,https://instagram.com/heegela,1892,103325,491,1,0,612,4,0,0,0,0,0.596177111,0.652528548
928,https://instagram.com/ajungmi__,999,26840,141,1,0,120,10,6018,20,0,0,0.484351714,8.26446281
929,https://instagram.com/damsluv,2064,35713,511,1,0,155,8,0,0,0,0,0.456416431,5.128205128
930,https://instagram.com/8._.13_,328,16568,2276,1,0,537,13,0,0,0,0,3.319652342,2.416356877
931,https://instagram.com/mickeysee,2265,107895,2855,1,0,1457,27,2283,0,0,0,1.375411279,1.851851852
932,https://instagram.com/naraeqq,1216,26527,582,1,0,265,9,4588,15,0,0,1.032909865,3.383458647
933,https://instagram.com/jy0_0e,170,15125,3452,1,0,1202,17,0,0,0,0,8.059504132,1.413133832
934,https://instagram.com/leedrey,64,30287,580,1,0,3649,92,10300,48,0,0,12.35183412,2.520547945
935,https://instagram.com/seojeong__2,992,10170,725,1,0,766,123,0,0,0,0,8.741396264,16.03650587
936,https://instagram.com/yonwoo_mom,1282,65523,904,1,0,139,4,0,0,0,0,0.218243975,2.857142857
937,https://instagram.com/roro_bebe_,803,11770,474,1,0,147,9,0,0,0,0,1.325403568,6.081081081
938,https://instagram.com/gegur2,218,34682,236,1,0,1166,21,591,1,0,0,3.422524653,1.799485861
939,https://instagram.com/chu3u,288,76140,281,1,0,367,6,0,0,0,0,0.48988705,1.630434783
